ds,yhat,State
2024-01-06,441841510.4789857,New York
2024-01-07,431143914.0777127,New York
2024-01-08,439336800.0562016,New York
2024-01-09,425475330.47315866,New York
2024-01-10,457666048.1176995,New York
2024-01-11,406872916.24663556,New York
2024-01-12,416641956.6351838,New York
2024-01-13,430362084.3830778,New York
2024-01-14,420330073.40650094,New York
2024-01-15,429410371.4384759,New York
2024-01-16,416629369.6592844,New York
2024-01-17,450059609.1460111,New York
2024-01-18,400626863.5429673,New York
2024-01-19,411835938.5094437,New York
2024-01-20,427032751.8153654,New York
2024-01-21,418470591.1252304,New York
2024-01-22,428971230.1609705,New York
2024-01-23,417520470.108746,New York
2024-01-24,452153551.19593287,New York
2024-01-25,403763338.63753086,New York
2024-01-26,415827091.4007849,New York
2024-01-27,431669349.55404556,New York
2024-01-28,423528813.9559095,New York
2023-12-04,355149904.1469885,North Carolina
2023-12-05,346312899.8784218,North Carolina
2023-12-06,376817533.51115155,North Carolina
2023-12-07,336627329.7965824,North Carolina
2023-12-08,341481790.6987697,North Carolina
2023-12-09,353142304.62409914,North Carolina
2023-12-10,346387781.281511,North Carolina
2023-12-11,352117520.57164764,North Carolina
2023-12-12,344514446.5626097,North Carolina
2023-12-13,376354886.994664,North Carolina
2023-12-14,337565058.0777486,North Carolina
2023-12-15,343845311.1269259,North Carolina
2023-12-16,356917157.157306,North Carolina
2023-12-17,351520031.34616137,North Carolina
2023-12-18,358515273.6954544,North Carolina
2023-12-19,352050425.5628331,North Carolina
2023-12-20,384869992.67003316,North Carolina
2023-12-21,346872806.9194992,North Carolina
2023-12-22,353737019.3075855,North Carolina
2023-12-23,367167719.64429426,North Carolina
2023-12-24,361894128.99575996,North Carolina
2023-12-25,368773830.0357688,North Carolina
2023-12-26,361957128.98310333,North Carolina
2023-12-27,394197699.0296724,North Carolina
2023-12-28,355409642.18294334,North Carolina
2023-12-29,361292011.5320007,North Carolina
2023-12-30,373575804.20673954,North Carolina
2023-12-31,367020389.88531226,North Carolina
2024-01-01,372516862.8160185,North Carolina
2024-01-02,364251436.94669414,North Carolina
2024-01-03,395015062.3889002,North Carolina
2024-01-04,354759430.01998943,North Carolina
2024-01-05,359220436.8156863,North Carolina
2024-01-06,370164152.5741618,North Carolina
2024-01-07,362382282.2168772,North Carolina
2024-01-08,366794639.0605808,North Carolina
2024-01-09,357611773.3882814,North Carolina
2024-01-10,387643955.8948744,North Carolina
2024-01-11,346856700.164449,North Carolina
2024-01-12,350993909.6499764,North Carolina
2024-01-13,361823697.8653419,North Carolina
2024-01-14,354133878.9872334,North Carolina
2024-01-15,358834642.16254765,North Carolina
2024-01-16,350121546.740286,North Carolina
2024-01-17,380785026.0950484,North Carolina
2024-01-18,340766567.8741225,North Carolina
2024-01-19,345782635.8826177,North Carolina
2024-01-20,357571358.7396037,North Carolina
2024-01-21,350888956.30795664,North Carolina
2024-01-22,356613389.1516308,North Carolina
2024-01-23,348908339.1793777,North Carolina
2024-01-24,380533679.92054665,North Carolina
2024-01-25,341402575.72571427,North Carolina
2024-01-26,347206248.09480745,North Carolina
2024-01-27,359661409.5551618,North Carolina
2024-01-28,353507314.4067468,North Carolina
2023-12-04,371577033.84140354,Ohio
2023-12-05,359229372.90115714,Ohio
2023-12-06,393312376.05691105,Ohio
2023-12-07,349060235.11428297,Ohio
2023-12-08,357061228.5538592,Ohio
2023-12-09,369046428.83539176,Ohio
2023-12-10,363456711.23578334,Ohio
2023-12-11,369791970.2793785,Ohio
2023-12-12,358797066.72724396,Ohio
2023-12-13,394294079.8556442,Ohio
2023-12-14,351474006.114018,Ohio
2023-12-15,360881389.2020169,Ohio
2023-12-16,374204298.45845944,Ohio
2023-12-17,369842582.0200383,Ohio
2023-12-18,377258265.1790777,Ohio
2023-12-19,367162583.2211449,Ohio
2023-12-20,403349192.6816319,Ohio
2023-12-21,360986675.0907178,Ohio
2023-12-22,370603795.7668156,Ohio
2023-12-23,383879917.23308533,Ohio
2023-12-24,379213482.0503643,Ohio
2023-12-25,386072429.7871696,Ohio
2023-12-26,375181037.8151371,Ohio
2023-12-27,410352736.3411805,Ohio
2023-12-28,366782024.09053534,Ohio
2023-12-29,375028965.0266229,Ohio
2023-12-30,386808688.4702489,Ohio
2023-12-31,380558834.4644732,Ohio
2024-01-01,385788839.6555287,Ohio
2024-01-02,373265586.49331224,Ohio
2024-01-03,406845000.9091673,Ohio
2024-01-04,361762760.22644573,Ohio
2024-01-05,368617626.6154172,Ohio
2024-01-06,379159861.94355565,Ohio
2024-01-07,371857696.958522,Ohio
2024-01-08,376245777.8760474,Ohio
2024-01-09,363110136.88384986,Ohio
2024-01-10,396319290.6690608,Ohio
2024-01-11,351114642.37466735,Ohio
2024-01-12,358093710.2717011,Ohio
2024-01-13,368998641.08320385,Ohio
2024-01-14,362282977.05610305,Ohio
2024-01-15,367460590.2052395,Ohio
2024-01-16,355291315.10477835,Ohio
2024-01-17,389612864.14766216,Ohio
2024-01-18,345632176.0630779,Ohio
2024-01-19,353909692.65484536,Ohio
2024-01-20,366148990.5061389,Ohio
2024-01-21,360764703.6093581,Ohio
2024-01-22,367232616.22957444,Ohio
2024-01-23,356276423.28415745,Ohio
2024-01-24,391700709.08986115,Ohio
2024-01-25,348683264.17140836,Ohio
2024-01-26,357760206.8903059,Ohio
2024-01-27,370616312.13111395,Ohio
2024-01-28,365653462.9078357,Ohio
2023-12-04,146694071.48149672,Oklahoma
2023-12-05,143854133.72736156,Oklahoma
2023-12-06,157043556.67129773,Oklahoma
2023-12-07,139630240.2877384,Oklahoma
2023-12-08,142368212.3763896,Oklahoma
2023-12-09,146875462.6131964,Oklahoma
2023-12-10,142381463.82379818,Oklahoma
2023-12-11,145054138.2622056,Oklahoma
2023-12-12,142616012.21212682,Oklahoma
2023-12-13,156246777.46948692,Oklahoma
2023-12-14,139301220.3733987,Oklahoma
2023-12-15,142519594.86712888,Oklahoma
2023-12-16,147505853.77670434,Oklahoma
2023-12-17,143475571.76303264,Oklahoma
2023-12-18,146583306.33003554,Oklahoma
2023-12-19,144539129.06753495,Oklahoma
2023-12-20,158511535.1207859,Oklahoma
2023-12-21,141845681.85802987,Oklahoma
2023-12-22,145274024.66593364,Oklahoma
2023-12-23,150394756.88795328,Oklahoma
2023-12-24,146419881.77003953,Oklahoma
2023-12-25,149502658.93300316,Oklahoma
2023-12-26,147354155.52423,Oklahoma
2023-12-27,161146109.8942943,Oklahoma
2023-12-28,144229060.50499654,Oklahoma
2023-12-29,147342811.55205005,Oklahoma
2023-12-30,152094647.58479568,Oklahoma
2023-12-31,147707131.80222023,Oklahoma
2024-01-01,150345238.71592793,Oklahoma
2024-01-02,147732560.60661325,Oklahoma
2024-01-03,161053805.73778722,Oklahoma
2024-01-04,143672551.69180176,Oklahoma
2024-01-05,146341336.20810837,Oklahoma
2024-01-06,150679508.6216333,Oklahoma
2024-01-07,145920687.00688383,Oklahoma
2024-01-08,148239581.45740724,Oklahoma
2024-01-09,145367931.69741297,Oklahoma
2024-01-10,158496784.54612246,Oklahoma
2024-01-11,140994080.727654,Oklahoma
2024-01-12,143614637.9346121,Oklahoma
2024-01-13,147977956.0476308,Oklahoma
2024-01-14,143315690.6237599,Oklahoma
2024-01-15,145798554.26740932,Oklahoma
2024-01-16,143152391.4787934,Oklahoma
2024-01-17,156560648.18701997,Oklahoma
2024-01-18,139382199.5729188,Oklahoma
2024-01-19,142361615.80022898,Oklahoma
2024-01-20,147107283.08346447,Oklahoma
2024-01-21,142839216.79732496,Oklahoma
2024-01-22,145716316.17325282,Oklahoma
2024-01-23,143452795.7453416,Oklahoma
2024-01-24,157221004.2606663,Oklahoma
2024-01-25,140369584.40759885,Oklahoma
2024-01-26,143634043.2723459,Oklahoma
2024-01-27,148615142.06213397,Oklahoma
2024-01-28,144526933.98819163,Oklahoma
2023-12-04,112642209.7925953,Oregon
2023-12-05,109483338.12927094,Oregon
2023-12-06,119637280.47709481,Oregon
2023-12-07,107726178.43337424,Oregon
2023-12-08,110393583.9700126,Oregon
2023-12-09,113631961.63359147,Oregon
2023-12-10,110106745.74597083,Oregon
2023-12-11,112751559.44164482,Oregon
2023-12-12,109984897.48892859,Oregon
2023-12-13,120536452.3647208,Oregon
2023-12-14,109015908.63774449,Oregon
2023-12-15,112054525.61576895,Oregon
2023-12-16,115633003.41587591,Oregon
2023-12-17,112405887.13123628,Oregon
2023-12-18,115297105.91036117,Oregon
2023-12-19,112716939.7001854,Oregon
2023-12-20,123388585.01116984,Oregon
2023-12-21,111917137.9636023,Oregon
2023-12-22,114931309.28407887,Oregon
2023-12-23,118411362.77910662,Oregon
2023-12-24,115013530.08420219,Oregon
2023-12-25,117665498.43066218,Oregon
2023-12-26,114783265.90991342,Oregon
2023-12-27,125097539.06284383,Oregon
2023-12-28,113222496.16137287,Oregon
2023-12-29,115797237.44056442,Oregon
2023-12-30,118813421.68658844,Oregon
2023-12-31,114939350.90760681,Oregon
2024-01-01,117115109.55396429,Oregon
2024-01-02,113769062.99201716,Oregon
2024-01-03,123643900.49428587,Oregon
2024-01-04,111365056.44781567,Oregon
2024-01-05,113581840.97710425,Oregon
2024-01-06,116294788.63683838,Oregon
2024-01-07,112179495.19771415,Oregon
2024-01-08,114181556.0956592,Oregon
2024-01-09,110732916.95395814,Oregon
2024-01-10,120577825.58788463,Oregon
2024-01-11,108341221.66365892,Oregon
2024-01-12,110669895.9339142,Oregon
2024-01-13,113559926.66975859,Oregon
2024-01-14,109680660.551981,Oregon
2024-01-15,111969847.18719584,Oregon
2024-01-16,108850231.74743998,Oregon
2024-01-17,119055787.89581747,Oregon
2024-01-18,107200418.8059452,Oregon
2024-01-19,109919448.96019006,Oregon
2024-01-20,113197404.5088833,Oregon
2024-01-21,109692339.30349158,Oregon
2024-01-22,112331305.60378042,Oregon
2024-01-23,109527264.07344197,Oregon
2024-01-24,120005605.9136638,Oregon
2024-01-25,108373106.46754673,Oregon
2024-01-26,111259625.5942109,Oregon
2024-01-27,114646046.50752452,Oregon
2024-01-28,111188705.5826191,Oregon
2023-12-04,364060938.5432865,Pennsylvania
2023-12-05,355443260.93274665,Pennsylvania
2023-12-06,386022822.69432944,Pennsylvania
2023-12-07,342814682.378312,Pennsylvania
2023-12-08,351609462.7166182,Pennsylvania
2023-12-09,365055458.6628081,Pennsylvania
2023-12-10,358792330.02084607,Pennsylvania
2023-12-11,362735328.403576,Pennsylvania
2023-12-12,355382228.6199189,Pennsylvania
2023-12-13,387285154.3567748,Pennsylvania
2023-12-14,345417438.10268736,Pennsylvania
2023-12-15,355527452.23878413,Pennsylvania
2023-12-16,370221944.1286344,Pennsylvania
2023-12-17,365100929.68788743,Pennsylvania
2023-12-18,370043060.966452,Pennsylvania
2023-12-19,363513605.51931834,Pennsylvania
2023-12-20,396037197.9010006,Pennsylvania
2023-12-21,354565477.32629263,Pennsylvania
2023-12-22,364831526.8772226,Pennsylvania
2023-12-23,379433630.4907159,Pennsylvania
2023-12-24,373970391.0252778,Pennsylvania
2023-12-25,378326119.45734537,Pennsylvania
2023-12-26,370978633.3511927,Pennsylvania
2023-12-27,402471631.1042151,Pennsylvania
2023-12-28,359781767.7902511,Pennsylvania
2023-12-29,368672364.99972856,Pennsylvania
2023-12-30,381776292.6730095,Pennsylvania
2023-12-31,374730092.0654406,Pennsylvania
2024-01-01,377458279.0805655,Pennsylvania
2024-01-02,368479997.7609441,Pennsylvania
2024-01-03,398380223.65332174,Pennsylvania
2024-01-04,354175676.6693619,Pennsylvania
2024-01-05,361667409.2614674,Pennsylvania
2024-01-06,373522639.98071086,Pennsylvania
2024-01-07,365407931.3621184,Pennsylvania
2024-01-08,367272678.06817347,Pennsylvania
2024-01-09,357655097.8944683,Pennsylvania
2024-01-10,387152943.6568044,Pennsylvania
2024-01-11,342789108.8533929,Pennsylvania
2024-01-12,350364100.8042373,Pennsylvania
2024-01-13,362537953.61914897,Pennsylvania
2024-01-14,354963676.58668333,Pennsylvania
2024-01-15,357571195.03314644,Pennsylvania
2024-01-16,348873962.1418218,Pennsylvania
2024-01-17,379440440.8153889,Pennsylvania
2024-01-18,336260605.3003311,Pennsylvania
2024-01-19,345099409.5402458,Pennsylvania
2024-01-20,358579765.10681665,Pennsylvania
2024-01-21,352317092.8980503,Pennsylvania
2024-01-22,356204373.26468664,Pennsylvania
2024-01-23,348719840.6275442,Pennsylvania
2024-01-24,380399490.1483356,Pennsylvania
2024-01-25,338204516.4594555,Pennsylvania
2024-01-26,347875604.3846784,Pennsylvania
2024-01-27,362016590.9070303,Pennsylvania
2024-01-28,356229543.10676134,Pennsylvania
2023-12-04,26816033.4238617,Rhode Island
2023-12-05,25997850.014355306,Rhode Island
2023-12-06,27810928.122439757,Rhode Island
2023-12-07,25179906.45054228,Rhode Island
2023-12-08,25965171.62687569,Rhode Island
2023-12-09,26693691.37475026,Rhode Island
2023-12-10,25862571.224915452,Rhode Island
2023-12-11,26846653.552340183,Rhode Island
2023-12-12,26136306.78019888,Rhode Island
2023-12-13,28058905.254432738,Rhode Island
2023-12-14,25535727.45325979,Rhode Island
2023-12-15,26423844.296313424,Rhode Island
2023-12-16,27247047.642255735,Rhode Island
2023-12-17,26499497.882406503,Rhode Island
2023-12-18,27553406.84589843,Rhode Island
2023-12-19,26896901.50587394,Rhode Island
2023-12-20,28855566.91484059,Rhode Island
2023-12-21,26349394.294261582,Rhode Island
2023-12-22,27234704.688126724,Rhode Island
2023-12-23,28035097.33500056,Rhode Island
2023-12-24,27245101.17775052,Rhode Island
2023-12-25,28237845.695110884,Rhode Island
2023-12-26,27502896.970121685,Rhode Island
2023-12-27,29367758.29044786,Rhode Island
2023-12-28,26754762.488129903,Rhode Island
2023-12-29,27522928.087143097,Rhode Island
2023-12-30,28198830.39968259,Rhode Island
2023-12-31,27280168.24510342,Rhode Island
2024-01-01,28143344.934620794,Rhode Island
2024-01-02,27281212.02654119,Rhode Island
2024-01-03,29024477.794886205,Rhode Island
2024-01-04,26298510.24734828,Rhode Island
2024-01-05,26965109.29564563,Rhode Island
2024-01-06,27553301.587506775,Rhode Island
2024-01-07,26562840.80934596,Rhode Island
2024-01-08,27371733.944964185,Rhode Island
2024-01-09,26473943.49231403,Rhode Island
2024-01-10,28200768.693015654,Rhode Island
2024-01-11,25477636.306649987,Rhode Island
2024-01-12,26165875.79538041,Rhode Island
2024-01-13,26793532.251823615,Rhode Island
2024-01-14,25858899.271503158,Rhode Island
2024-01-15,26738091.235168375,Rhode Island
2024-01-16,25922803.603102677,Rhode Island
2024-01-17,27741762.537317738,Rhode Island
2024-01-18,25117592.358641557,Rhode Island
2024-01-19,25908673.452146124,Rhode Island
2024-01-20,26640041.540697437,Rhode Island
2024-01-21,25807008.024150256,Rhode Island
2024-01-22,26782818.32709934,Rhode Island
2024-01-23,26056494.389228776,Rhode Island
2024-01-24,27954360.271270655,Rhode Island
2024-01-25,25396977.231804676,Rhode Island
2024-01-26,26241058.989556484,Rhode Island
2024-01-27,27010416.497475002,Rhode Island
2024-01-28,26199610.682883546,Rhode Island
2023-12-04,195094337.21190548,South Carolina
2023-12-05,190429078.45425174,South Carolina
2023-12-06,207004136.4968703,South Carolina
2023-12-07,186514161.9113165,South Carolina
2023-12-08,187835129.58767766,South Carolina
2023-12-09,194749410.85630906,South Carolina
2023-12-10,190249120.3616059,South Carolina
2023-12-11,193053650.6245631,South Carolina
2023-12-12,189096320.25172147,South Carolina
2023-12-13,206445095.15404218,South Carolina
2023-12-14,186772590.8809764,South Carolina
2023-12-15,188931495.89125705,South Carolina
2023-12-16,196680304.39158124,South Carolina
2023-12-17,192987337.1506724,South Carolina
2023-12-18,196548944.22758126,South Carolina
2023-12-19,193276796.8330551,South Carolina
2023-12-20,211219209.7305606,South Carolina
2023-12-21,192031685.61279163,South Carolina
2023-12-22,194552806.36043507,South Carolina
2023-12-23,202530347.0648544,South Carolina
2023-12-24,198925580.99335095,South Carolina
2023-12-25,202431661.99954766,South Carolina
2023-12-26,198960987.15905008,South Carolina
2023-12-27,216566479.6990453,South Carolina
2023-12-28,196911985.45019475,South Carolina
2023-12-29,198847912.5780793,South Carolina
2023-12-30,206136998.2374623,South Carolina
2023-12-31,201758180.75553635,South Carolina
2024-01-01,204424476.64331013,South Carolina
2024-01-02,200069779.98729312,South Carolina
2024-01-03,216769540.6220979,South Carolina
2024-01-04,196210531.71823585,South Carolina
2024-01-05,197265854.5277602,South Carolina
2024-01-06,203720081.97316957,South Carolina
2024-01-07,198572537.27266487,South Carolina
2024-01-08,200554623.532454,South Carolina
2024-01-09,195616137.05995828,South Carolina
2024-01-10,211845534.14818865,South Carolina
2024-01-11,190939373.0879702,South Carolina
2024-01-12,191777087.74089813,South Carolina
2024-01-13,198146000.18448374,South Carolina
2024-01-14,193044571.53475684,South Carolina
2024-01-15,195199806.80371547,South Carolina
2024-01-16,190553743.5150807,South Carolina
2024-01-17,207183987.93598467,South Carolina
2024-01-18,186773512.12119007,South Carolina
2024-01-19,188185857.1330473,South Carolina
2024-01-20,195190636.9018404,South Carolina
2024-01-21,190767327.09796357,South Carolina
2024-01-22,193623238.88578874,South Carolina
2024-01-23,189680590.51312062,South Carolina
2024-01-24,206997623.53394818,South Carolina
2024-01-25,187238960.00138074,South Carolina
2024-01-26,189251329.82867244,South Carolina
2024-01-27,196789547.77170125,South Carolina
2024-01-28,192820710.98060519,South Carolina
2023-12-04,28696091.071036473,South Dakota
2023-12-05,27890283.496818848,South Dakota
2023-12-06,30486594.69313148,South Dakota
2023-12-07,27313494.105228156,South Dakota
2023-12-08,28046741.33152181,South Dakota
2023-12-09,29048957.85972968,South Dakota
2023-12-10,28599482.565803867,South Dakota
2023-12-11,28798033.643099844,South Dakota
2023-12-12,28061764.936128505,South Dakota
2023-12-13,30727729.604028888,South Dakota
2023-12-14,27622046.29949793,South Dakota
2023-12-15,28418180.834581837,South Dakota
2023-12-16,29476586.05657304,South Dakota
2023-12-17,29074621.502103213,South Dakota
2023-12-18,29310273.659467325,South Dakota
2023-12-19,28599263.15386376,South Dakota
2023-12-20,31277550.345025904,South Dakota
2023-12-21,28170533.351771045,South Dakota
2023-12-22,28951350.601148684,South Dakota
2023-12-23,29980530.07231481,South Dakota
2023-12-24,29535906.586134993,South Dakota
2023-12-25,29716328.09328188,South Dakota
2023-12-26,28938737.734281883,South Dakota
2023-12-27,31540643.939789124,South Dakota
2023-12-28,28349273.66175942,South Dakota
2023-12-29,29039822.173273347,South Dakota
2023-12-30,29975043.172397416,South Dakota
2023-12-31,29435102.283775866,South Dakota
2024-01-01,29521216.781747624,South Dakota
2024-01-02,28652670.2505784,South Dakota
2024-01-03,31169216.409156673,South Dakota
2024-01-04,27900169.10821788,South Dakota
2024-01-05,28522593.759269234,South Dakota
2024-01-06,29400845.602810826,South Dakota
2024-01-07,28816379.38504524,South Dakota
2024-01-08,28871354.503770273,South Dakota
2024-01-09,27985625.301616717,South Dakota
2024-01-10,30499131.39619801,South Dakota
2024-01-11,27240985.39832762,South Dakota
2024-01-12,27887673.29307196,South Dakota
2024-01-13,28802612.579799872,South Dakota
2024-01-14,28265992.112652242,South Dakota
2024-01-15,28378416.77651935,South Dakota
2024-01-16,27557945.482624672,South Dakota
2024-01-17,30142535.94486452,South Dakota
2024-01-18,26959191.968986385,South Dakota
2024-01-19,27682226.76657193,South Dakota
2024-01-20,28672885.535576127,South Dakota
2024-01-21,28209249.357173156,South Dakota
2024-01-22,28389941.669924244,South Dakota
2024-01-23,27631224.003573895,South Dakota
2024-01-24,30269492.756671682,South Dakota
2024-01-25,27130471.245445523,South Dakota
2024-01-26,27887509.247888487,South Dakota
2024-01-27,28901232.249403685,South Dakota
2024-01-28,28449461.686935656,South Dakota
2023-12-04,261303857.5018525,Tennessee
2023-12-05,254145989.94300845,Tennessee
2023-12-06,277274466.6977631,Tennessee
2023-12-07,248268656.19812012,Tennessee
2023-12-08,251311975.8604921,Tennessee
2023-12-09,261306262.1163899,Tennessee
2023-12-10,255489579.45424226,Tennessee
2023-12-11,259421615.81259647,Tennessee
2023-12-12,253222929.72231576,Tennessee
2023-12-13,277381106.37611586,Tennessee
2023-12-14,249445694.1981147,Tennessee
2023-12-15,253568968.6986149,Tennessee
2023-12-16,264621194.31984237,Tennessee
2023-12-17,259809335.70604694,Tennessee
2023-12-18,264663340.0085718,Tennessee
2023-12-19,259276230.40386033,Tennessee
2023-12-20,284111044.00540584,Tennessee
2023-12-21,256696463.6529233,Tennessee
2023-12-22,261168170.8124593,Tennessee
2023-12-23,272384573.82757276,Tennessee
2023-12-24,267545850.0454964,Tennessee
2023-12-25,272180414.4272336,Tennessee
2023-12-26,266385049.98411393,Tennessee
2023-12-27,290631732.66800904,Tennessee
2023-12-28,262463003.94023722,Tennessee
2023-12-29,266032926.16189265,Tennessee
2023-12-30,276222286.8921726,Tennessee
2023-12-31,270257006.03698945,Tennessee
2024-01-01,273693877.012753,Tennessee
2024-01-02,266659898.39456213,Tennessee
2024-01-03,289658251.7804738,Tennessee
2024-01-04,260262803.49136993,Tennessee
2024-01-05,262658190.23842221,Tennessee
2024-01-06,271754179.6991603,Tennessee
2024-01-07,264803283.95336923,Tennessee
2024-01-08,267385779.41866162,Tennessee
2024-01-09,259648410.04701015,Tennessee
2024-01-10,282109847.0524488,Tennessee
2024-01-11,252354797.0727876,Tennessee
2024-01-12,254573829.5264238,Tennessee
2024-01-13,263677620.7852295,Tennessee
2024-01-14,256914595.66903412,Tennessee
2024-01-15,259856118.2638702,Tennessee
2024-01-16,252635503.0706914,Tennessee
2024-01-17,275753910.0508404,Tennessee
2024-01-18,246775002.1251786,Tennessee
2024-01-19,249865419.29346755,Tennessee
2024-01-20,259909747.64776784,Tennessee
2024-01-21,254128942.25867313,Tennessee
2024-01-22,258066332.86023444,Tennessee
2024-01-23,251827459.39340764,Tennessee
2024-01-24,275886776.8589573,Tennessee
2024-01-25,247783084.44775188,Tennessee
2024-01-26,251660710.74696,Tennessee
2024-01-27,262385112.78848025,Tennessee
2024-01-28,257161829.8693023,Tennessee
2023-12-04,903316499.0240055,Texas
2023-12-05,891232697.5204623,Texas
2023-12-06,967180361.0557916,Texas
2023-12-07,863330459.7593166,Texas
2023-12-08,881695087.2661254,Texas
2023-12-09,919211140.4063303,Texas
2023-12-10,897623031.1837605,Texas
2023-12-11,900729416.1262472,Texas
2023-12-12,891135034.3694351,Texas
2023-12-13,969686961.8022087,Texas
2023-12-14,868474039.089892,Texas
2023-12-15,889424693.6399485,Texas
2023-12-16,929393095.6686149,Texas
2023-12-17,910044315.3864418,Texas
2023-12-18,915103395.7854564,Texas
2023-12-19,907109364.8949805,Texas
2023-12-20,986853432.3509277,Texas
2023-12-21,886380072.4196521,Texas
2023-12-22,907586166.2685966,Texas
2023-12-23,947308106.1005797,Texas
2023-12-24,927207501.4429183,Texas
2023-12-25,931020386.8837104,Texas
2023-12-26,921310951.9204531,Texas
2023-12-27,998909046.5855427,Texas
2023-12-28,895910185.5888224,Texas
2023-12-29,914273255.504421,Texas
2023-12-30,950905869.5891438,Texas
2023-12-31,927548061.4546796,Texas
2024-01-01,928019275.3590847,Texas
2024-01-02,914969738.0213658,Texas
2024-01-03,989315533.8381692,Texas
2024-01-04,883236176.4031521,Texas
2024-01-05,898769950.9733449,Texas
2024-01-06,932897040.4904411,Texas
2024-01-07,907421190.3612846,Texas
2024-01-08,906214927.8688565,Texas
2024-01-09,891969471.6560063,Texas
2024-01-10,965628694.7123315,Texas
2024-01-11,859385965.123534,Texas
2024-01-12,875279159.5126382,Texas
2024-01-13,910273870.4197059,Texas
2024-01-14,886145559.5940328,Texas
2024-01-15,886725658.0575752,Texas
2024-01-16,874652722.0796248,Texas
2024-01-17,950807971.6318468,Texas
2024-01-18,847313989.2818907,Texas
2024-01-19,866131820.0426682,Texas
2024-01-20,904146432.4944674,Texas
2024-01-21,883051227.4802423,Texas
2024-01-22,886596526.71085,Texas
2024-01-23,877343081.0417655,Texas
2024-01-24,956099856.7718625,Texas
2024-01-25,854924812.8076094,Texas
2024-01-26,875723849.1104923,Texas
2024-01-27,915337833.3648171,Texas
2024-01-28,895428347.0633843,Texas
2023-12-04,82708754.56981052,Utah
2023-12-05,80306369.96221226,Utah
2023-12-06,88469758.19962724,Utah
2023-12-07,78830463.6558044,Utah
2023-12-08,80880713.63924086,Utah
2023-12-09,83568506.00714655,Utah
2023-12-10,82339667.20883772,Utah
2023-12-11,83120244.53550172,Utah
2023-12-12,80978176.28758745,Utah
2023-12-13,89402118.48278289,Utah
2023-12-14,80014831.62134646,Utah
2023-12-15,82299895.02035482,Utah
2023-12-16,85197053.02966878,Utah
2023-12-17,84144520.61167583,Utah
2023-12-18,85061604.90308394,Utah
2023-12-19,83010579.84233578,Utah
2023-12-20,91475686.57630621,Utah
2023-12-21,82076658.14115886,Utah
2023-12-22,84295531.93918422,Utah
2023-12-23,87072051.47782634,Utah
2023-12-24,85845983.23287593,Utah
2023-12-25,86539704.90275833,Utah
2023-12-26,84220003.0675945,Utah
2023-12-27,92376955.1464925,Utah
2023-12-28,82637297.51751229,Utah
2023-12-29,84491047.78063552,Utah
2023-12-30,86886688.05229986,Utah
2023-12-31,85273241.37878667,Utah
2024-01-01,85582604.3911778,Utah
2024-01-02,82891081.49720766,Utah
2024-01-03,90698003.00958358,Utah
2024-01-04,80638836.5853318,Utah
2024-01-05,82211567.2593223,Utah
2024-01-06,84371659.84489137,Utah
2024-01-07,82573942.05980013,Utah
2024-01-08,82754776.97950388,Utah
2024-01-09,79993474.64292252,Utah
2024-01-10,87790828.66481954,Utah
2024-01-11,77782189.50937545,Utah
2024-01-12,79463850.75104527,Utah
2024-01-13,81788061.87249148,Utah
2024-01-14,80205004.478073,Utah
2024-01-15,80645097.82973945,Utah
2024-01-16,78180579.70295939,Utah
2024-01-17,86304243.56299697,Utah
2024-01-18,76642737.98014148,Utah
2024-01-19,78683198.1544197,Utah
2024-01-20,81368516.11073266,Utah
2024-01-21,80139579.12125055,Utah
2024-01-22,80917834.81589179,Utah
2024-01-23,78767121.62117665,Utah
2024-01-24,87172638.46980545,Utah
2024-01-25,77754453.13860506,Utah
2024-01-26,79994313.21075632,Utah
2024-01-27,82831061.19834864,Utah
2024-01-28,81702979.35009705,Utah
2023-12-04,18278568.455943782,Vermont
2023-12-05,17849834.310467444,Vermont
2023-12-06,18981238.141864367,Vermont
2023-12-07,17154648.031366993,Vermont
2023-12-08,17652037.14066071,Vermont
2023-12-09,18069632.838242345,Vermont
2023-12-10,17820297.270721883,Vermont
2023-12-11,18330547.367080793,Vermont
2023-12-12,17976332.43771844,Vermont
2023-12-13,19184496.498016343,Vermont
2023-12-14,17434609.16363907,Vermont
2023-12-15,18006340.052599277,Vermont
2023-12-16,18493673.440384388,Vermont
2023-12-17,18307352.211232785,Vermont
2023-12-18,18871957.325204473,Vermont
2023-12-19,18561739.318452664,Vermont
2023-12-20,19802127.491189606,Vermont
2023-12-21,18071599.364926152,Vermont
2023-12-22,18649084.32263407,Vermont
2023-12-23,19128197.42758681,Vermont
2023-12-24,18919692.00404766,Vermont
2023-12-25,19448537.040439755,Vermont
2023-12-26,19089736.07724075,Vermont
2023-12-27,20269813.67562109,Vermont
2023-12-28,18468652.77249719,Vermont
2023-12-29,18966857.818998024,Vermont
2023-12-30,19359940.911358774,Vermont
2023-12-31,19060720.90349326,Vermont
2024-01-01,19496343.120384254,Vermont
2024-01-02,19044037.998551946,Vermont
2024-01-03,20132546.472210385,Vermont
2024-01-04,18243897.141470503,Vermont
2024-01-05,18660711.80953052,Vermont
2024-01-06,18980338.1988722,Vermont
2024-01-07,18617201.302963827,Vermont
2024-01-08,18999782.28550936,Vermont
2024-01-09,18506344.336167444,Vermont
2024-01-10,19566334.14505117,Vermont
